Rate_ID,Tower_Code,Agent_Type,Tier,Location_Code,Rate_Low_USD,Rate_High_USD,Rate_Median_USD,Currency_Local,Rate_Low_Local,Rate_High_Local,Rate_Unit,Pricing_Model,Effective_Date,Source,Confidence,Last_Updated
RATE-OT-992,OT,Quality_Engineer,MID,US-PHX,49.0,65.0,57.0,USD,49.0,65.0,Per_Hour,T&M,2025-01-01,QA engineer contract hourly & salary.com QE ​,HIGH,2025-01-03
RATE-OT-993,OT,Quality_Engineer,MID,MX-MEX,20.0,29.0,25.0,USD,20.0,29.0,Per_Hour,T&M,2025-01-01,Tetakawi quality control engineer wages ​,HIGH,2025-01-03
RATE-OT-994,OT,Quality_Engineer,MID,PL-WAW,25.0,40.0,32.0,USD,25.0,40.0,Per_Hour,T&M,2025-01-01,"Poland quality engineer surveys (Plane, Pensjometr) ​",MEDIUM,2025-01-03
RATE-OT-995,OT,Quality_Engineer,MID,IN-BLR,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,India QA / QC engineer contractor ranges ​,MEDIUM,2025-01-03
RATE-MO-996,MO,Production_Planner,MID,US-PHX,30.0,63.0,47.0,USD,30.0,63.0,Per_Hour,T&M,2025-01-01,ZipRecruiter production planner / planning engineer ​,MEDIUM,2025-01-03
RATE-MO-997,MO,Production_Planner,MID,MX-MEX,19.0,28.0,24.0,USD,19.0,28.0,Per_Hour,T&M,2025-01-01,Tetakawi production / materials planner ​,HIGH,2025-01-03
RATE-MO-998,MO,Production_Planner,MID,PL-WAW,25.0,40.0,32.0,USD,25.0,40.0,Per_Hour,T&M,2025-01-01,CEE planning / logistics engineer ranges ​,MEDIUM,2025-01-03
RATE-MO-999,MO,Production_Planner,MID,IN-BLR,12.0,20.0,16.0,USD,12.0,20.0,Per_Hour,T&M,2025-01-01,India planning / supply chain engineer bands ​,LOW,2025-01-03
RATE-OT-1000,OT,Process_Engineer,MID,US-PHX,38.0,42.0,40.0,USD,38.0,42.0,Per_Hour,T&M,2025-01-01,Salary.com process engineer I hourly ​,HIGH,2025-01-03
RATE-OT-1001,OT,Process_Engineer,MID,MX-MEX,15.0,22.0,19.0,USD,15.0,22.0,Per_Hour,T&M,2025-01-01,Mexico manufacturing / process engineer analogs ​,MEDIUM,2025-01-03
RATE-OT-1002,OT,Process_Engineer,MID,PL-WAW,28.0,42.0,35.0,USD,28.0,42.0,Per_Hour,T&M,2025-01-01,Eastern Europe process / manufacturing engineer ​,MEDIUM,2025-01-03
RATE-OT-1003,OT,Process_Engineer,MID,IN-BLR,12.0,20.0,16.0,USD,12.0,20.0,Per_Hour,T&M,2025-01-01,India process / manufacturing engineer bands ​,MEDIUM,2025-01-03
RATE-OT-1004,OT,Industrial_Designer,MID,US-PHX,33.0,62.0,48.0,USD,33.0,62.0,Per_Hour,T&M,2025-01-01,Salary.com industrial designer + freelance ranges ​,HIGH,2025-01-03
RATE-OT-1005,OT,Industrial_Designer,MID,MX-MEX,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,Mexico product / industrial design nearshore rates ​,LOW,2025-01-03
RATE-OT-1006,OT,Industrial_Designer,MID,PL-WAW,25.0,40.0,32.0,USD,25.0,40.0,Per_Hour,T&M,2025-01-01,EU design engineer / industrial designer bands ​,MEDIUM,2025-01-03
RATE-OT-1007,OT,Industrial_Designer,MID,IN-BLR,15.0,30.0,23.0,USD,15.0,30.0,Per_Hour,T&M,2025-01-01,India product / industrial designer rates ​,LOW,2025-01-03
RATE-OT-1008,OT,CAD_Designer,MID,US-PHX,26.0,40.0,33.0,USD,26.0,40.0,Per_Hour,T&M,2025-01-01,Contract CAD designer hourly ​,HIGH,2025-01-03
RATE-OT-1009,OT,CAD_Designer,MID,MX-MEX,12.0,18.0,15.0,USD,12.0,18.0,Per_Hour,T&M,2025-01-01,Mexico CAD / CNC programmer & tech wages ​,MEDIUM,2025-01-03
RATE-OT-1010,OT,CAD_Designer,MID,PL-WAW,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,CEE CAD / drafting engineer rates ​,MEDIUM,2025-01-03
RATE-OT-1011,OT,CAD_Designer,MID,IN-BLR,10.0,20.0,15.0,USD,10.0,20.0,Per_Hour,T&M,2025-01-01,India CAD designer / drafter ranges ​,MEDIUM,2025-01-03
RATE-EN-1012,EN,Smart_Grid_GIS_Engineer,SR,US-PHX,50.0,100.0,75.0,USD,50.0,100.0,Per_Hour,T&M,2025-01-01,Senior GIS developer & energy-sector premium ​,MEDIUM,2025-01-03
RATE-EN-1013,EN,Smart_Grid_GIS_Engineer,SR,PL-WAW,40.0,70.0,55.0,USD,40.0,70.0,Per_Hour,T&M,2025-01-01,Senior GIS / dev Eastern Europe ​,MEDIUM,2025-01-03
RATE-EN-1014,EN,Smart_Grid_GIS_Engineer,SR,IN-BLR,30.0,50.0,40.0,USD,30.0,50.0,Per_Hour,T&M,2025-01-01,Senior GIS developer India ​,MEDIUM,2025-01-03
RATE-MO-1015,MO,Manufacturing_Tech,JR,MX-MEX,4.0,8.0,6.0,USD,4.0,8.0,Per_Hour,T&M,2025-01-01,Mexico unskilled / entry manufacturing operators ​,HIGH,2025-01-03
RATE-MO-1016,MO,Manufacturing_Tech,JR,IN-BLR,2.0,4.0,3.0,USD,2.0,4.0,Per_Hour,T&M,2025-01-01,Indeed India manufacturing technician salary → hourly ​,MEDIUM,2025-01-03
RATE-FR-1017,FR,Penetration Tester,Junior,US-PHX,46.0,58.0,52.0,USD,46.0,58.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, ISC2​",HIGH,2025-01-03
RATE-FR-1018,FR,Penetration Tester,Senior,US-PHX,68.0,76.0,72.0,USD,68.0,76.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, ISC2​",HIGH,2025-01-03
RATE-FR-1019,FR,Penetration Tester,Senior,PL-WAW,45.0,80.0,60.0,USD,45.0,80.0,Per_Hour,T&M,2025-01-01,"Qubit Labs, offshore guides​",MEDIUM,2025-01-03
RATE-FR-1020,FR,Penetration Tester,Senior,RO-BUC,32.0,65.0,48.0,USD,32.0,65.0,Per_Hour,T&M,2025-01-01,"Qubit Labs, offshore guides​",MEDIUM,2025-01-03
RATE-FR-1021,FR,Penetration Tester,Senior,IN-BLR,25.0,50.0,35.0,USD,25.0,50.0,Per_Hour,T&M,2025-01-01,"6figr, EC-Council, offshore​",MEDIUM,2025-01-03
RATE-FR-1022,FR,SOC Analyst,Tier 1,US-PHX,23.0,44.0,37.0,USD,23.0,44.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Coursera​",HIGH,2025-01-03
RATE-FR-1023,FR,SOC Analyst,Tier 2,US-PHX,38.0,56.0,48.0,USD,38.0,56.0,Per_Hour,T&M,2025-01-01,ZipRecruiter Tier-2 SOC​,HIGH,2025-01-03
RATE-FR-1024,FR,SOC Analyst,Tier 3,US-PHX,40.0,61.0,48.0,USD,40.0,61.0,Per_Hour,T&M,2025-01-01,ZipRecruiter Tier-3 SOC​,HIGH,2025-01-03
RATE-FR-1025,FR,SOC Analyst,Tier 1,PL-WAW,22.0,35.0,28.0,USD,22.0,35.0,Per_Hour,T&M,2025-01-01,"Jobicy, Payscale, offshore​",MEDIUM,2025-01-03
RATE-FR-1026,FR,SOC Analyst,Tier 2,PL-WAW,28.0,45.0,36.0,USD,28.0,45.0,Per_Hour,T&M,2025-01-01,"Jobicy, Payscale, offshore​",MEDIUM,2025-01-03
RATE-FR-1027,FR,SOC Analyst,Tier 3,PL-WAW,32.0,55.0,42.0,USD,32.0,55.0,Per_Hour,T&M,2025-01-01,"Jobicy, Payscale, offshore​",MEDIUM,2025-01-03
RATE-FR-1028,FR,SOC Analyst,Tier 1,RO-BUC,17.0,28.0,22.0,USD,17.0,28.0,Per_Hour,T&M,2025-01-01,Offshore EE salary guides​,MEDIUM,2025-01-03
RATE-FR-1029,FR,SOC Analyst,Tier 2,RO-BUC,22.0,38.0,30.0,USD,22.0,38.0,Per_Hour,T&M,2025-01-01,Offshore EE salary guides​,MEDIUM,2025-01-03
RATE-FR-1030,FR,SOC Analyst,Tier 3,RO-BUC,25.0,52.0,38.0,USD,25.0,52.0,Per_Hour,T&M,2025-01-01,Offshore EE salary guides​,MEDIUM,2025-01-03
RATE-FR-1031,FR,SOC Analyst,Tier 1,IN-BLR,15.0,22.0,18.0,USD,15.0,22.0,Per_Hour,T&M,2025-01-01,"EC-Council, India IT rates​",MEDIUM,2025-01-03
RATE-FR-1032,FR,SOC Analyst,Tier 2,IN-BLR,20.0,30.0,25.0,USD,20.0,30.0,Per_Hour,T&M,2025-01-01,"EC-Council, India IT rates​",MEDIUM,2025-01-03
RATE-FR-1033,FR,SOC Analyst,Tier 3,IN-BLR,30.0,42.0,36.0,USD,30.0,42.0,Per_Hour,T&M,2025-01-01,"EC-Council, India IT rates​",MEDIUM,2025-01-03
RATE-FR-1034,FR,Threat Intelligence Analyst,Mid,US-PHX,37.0,65.0,48.0,USD,37.0,65.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com​",HIGH,2025-01-03
RATE-FR-1035,FR,Threat Intelligence Analyst,Mid,PL-WAW,25.0,50.0,38.0,USD,25.0,50.0,Per_Hour,T&M,2025-01-01,Global cyber salary guides​,LOW,2025-01-03
RATE-FR-1036,FR,Threat Intelligence Analyst,Mid,RO-BUC,20.0,42.0,30.0,USD,20.0,42.0,Per_Hour,T&M,2025-01-01,Global cyber salary guides​,LOW,2025-01-03
RATE-FR-1037,FR,Threat Intelligence Analyst,Mid,IN-BLR,16.0,45.0,25.0,USD,16.0,45.0,Per_Hour,T&M,2025-01-01,India cyber/IT salary guides​,LOW,2025-01-03
RATE-FR-1038,FR,Forensics/IR Analyst,Mid,US-PHX,41.0,58.0,46.0,USD,41.0,58.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com​",HIGH,2025-01-03
RATE-FR-1039,FR,Forensics/IR Analyst,Mid,PL-WAW,28.0,52.0,40.0,USD,28.0,52.0,Per_Hour,T&M,2025-01-01,"Jobicy, Salary.com PL data​",MEDIUM,2025-01-03
RATE-FR-1040,FR,Forensics/IR Analyst,Mid,RO-BUC,22.0,44.0,32.0,USD,22.0,44.0,Per_Hour,T&M,2025-01-01,EE security salary guides​,MEDIUM,2025-01-03
RATE-FR-1041,FR,Forensics/IR Analyst,Mid,IN-BLR,22.0,46.0,33.0,USD,22.0,46.0,Per_Hour,T&M,2025-01-01,"ERI, India forensics data​",MEDIUM,2025-01-03
RATE-FR-1042,FR,GRC/Compliance Analyst,Junior,US-PHX,30.0,40.0,35.0,USD,30.0,40.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com​",HIGH,2025-01-03
RATE-FR-1043,FR,GRC/Compliance Analyst,Senior,US-PHX,40.0,59.0,50.0,USD,40.0,59.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com​",HIGH,2025-01-03
RATE-FR-1044,FR,GRC/Compliance Analyst,Senior,PL-WAW,28.0,55.0,40.0,USD,28.0,55.0,Per_Hour,T&M,2025-01-01,"Zippia GRC, EE IT rates​",MEDIUM,2025-01-03
RATE-FR-1045,FR,GRC/Compliance Analyst,Senior,RO-BUC,22.0,45.0,32.0,USD,22.0,45.0,Per_Hour,T&M,2025-01-01,"Zippia GRC, EE IT rates​",MEDIUM,2025-01-03
RATE-FR-1046,FR,GRC/Compliance Analyst,Senior,IN-BLR,18.0,38.0,26.0,USD,18.0,38.0,Per_Hour,T&M,2025-01-01,India AML/GRC guides​,MEDIUM,2025-01-03
RATE-FR-1047,FR,Fraud Analyst,Mid,US-PHX,25.0,34.0,31.0,USD,25.0,34.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Zippia, Salary.com​",HIGH,2025-01-03
RATE-FR-1048,FR,Fraud Analyst,Mid,PL-WAW,18.0,35.0,25.0,USD,18.0,35.0,Per_Hour,T&M,2025-01-01,Global fraud/ops comps​,LOW,2025-01-03
RATE-FR-1049,FR,Fraud Analyst,Mid,RO-BUC,15.0,29.0,21.0,USD,15.0,29.0,Per_Hour,T&M,2025-01-01,Global fraud/ops comps​,LOW,2025-01-03
RATE-FR-1050,FR,Fraud Analyst,Mid,IN-BLR,10.0,30.0,18.0,USD,10.0,30.0,Per_Hour,T&M,2025-01-01,India fraud/ops comps​,LOW,2025-01-03
RATE-FR-1051,FR,AML/KYC Analyst,Mid,US-PHX,25.0,36.0,32.0,USD,25.0,36.0,Per_Hour,T&M,2025-01-01,ZipRecruiter AML/KYC​,HIGH,2025-01-03
RATE-FR-1052,FR,AML/KYC Analyst,Mid,PL-WAW,18.0,32.0,24.0,USD,18.0,32.0,Per_Hour,T&M,2025-01-01,"AML salary guides, EE IT​",LOW,2025-01-03
RATE-FR-1053,FR,AML/KYC Analyst,Mid,RO-BUC,14.0,28.0,20.0,USD,14.0,28.0,Per_Hour,T&M,2025-01-01,"AML salary guides, EE IT​",LOW,2025-01-03
RATE-FR-1054,FR,AML/KYC Analyst,Mid,IN-BLR,10.0,28.0,18.0,USD,10.0,28.0,Per_Hour,T&M,2025-01-01,India AML salary guides​,MEDIUM,2025-01-03
RATE-FR-1055,FR,Risk Analyst,Mid,US-PHX,30.0,59.0,40.0,USD,30.0,59.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com​",HIGH,2025-01-03
RATE-FR-1056,FR,Risk Analyst,Mid,PL-WAW,20.0,50.0,30.0,USD,20.0,50.0,Per_Hour,T&M,2025-01-01,GRC/risk global data​,MEDIUM,2025-01-03
RATE-FR-1057,FR,Risk Analyst,Mid,RO-BUC,16.0,41.0,25.0,USD,16.0,41.0,Per_Hour,T&M,2025-01-01,GRC/risk global data​,MEDIUM,2025-01-03
RATE-FR-1058,FR,Risk Analyst,Mid,IN-BLR,14.0,36.0,24.0,USD,14.0,36.0,Per_Hour,T&M,2025-01-01,India risk/compliance data​,MEDIUM,2025-01-03
RATE-IT-1059,IT,Cloud Engineer,MID,BR-SAO,22.0,38.0,30.0,USD,22.0,38.0,Per_Hour,T&M,2025-01-01,file+web,HIGH,2025-01-03
RATE-IT-1060,IT,Cloud Engineer,MID,AR-BUE,18.0,27.0,23.0,USD,18.0,27.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1061,IT,Cloud Engineer,MID,VN-SGN,12.0,20.0,16.0,USD,12.0,20.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1062,IT,Cloud Engineer,MID,MY-KUL,16.0,24.0,20.0,USD,16.0,24.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1063,IT,Cloud Engineer,MID,EG-CAI,10.0,18.0,14.0,USD,10.0,18.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1064,IT,Cloud Engineer,MID,US-PHX,63.0,80.0,72.0,USD,63.0,80.0,Per_Hour,T&M,2025-01-01,web,HIGH,2025-01-03
RATE-IT-1065,IT,DevOps Engineer,MID,BR-SAO,18.0,36.0,27.0,USD,18.0,36.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1066,IT,DevOps Engineer,MID,AR-BUE,16.0,32.0,24.0,USD,16.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1067,IT,DevOps Engineer,MID,VN-SGN,14.0,25.0,20.0,USD,14.0,25.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1068,IT,DevOps Engineer,MID,MY-KUL,17.0,28.0,23.0,USD,17.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1069,IT,DevOps Engineer,MID,EG-CAI,8.0,16.0,12.0,USD,8.0,16.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1070,IT,DevOps Engineer,MID,US-PHX,45.0,65.0,55.0,USD,45.0,65.0,Per_Hour,T&M,2025-01-01,web,HIGH,2025-01-03
RATE-IT-1071,IT,Data Engineer,MID,BR-SAO,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1072,IT,Data Engineer,MID,AR-BUE,18.0,35.0,27.0,USD,18.0,35.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1073,IT,Data Engineer,MID,VN-SGN,15.0,28.0,22.0,USD,15.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1074,IT,Data Engineer,MID,MY-KUL,18.0,32.0,25.0,USD,18.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1075,IT,Data Engineer,MID,EG-CAI,10.0,20.0,15.0,USD,10.0,20.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1076,IT,Data Engineer,MID,US-PHX,55.0,75.0,65.0,USD,55.0,75.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-IT-1077,IT,Full Stack Developer,MID,BR-SAO,14.0,42.0,28.0,USD,14.0,42.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1078,IT,Full Stack Developer,MID,AR-BUE,12.0,36.0,24.0,USD,12.0,36.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1079,IT,Full Stack Developer,MID,VN-SGN,10.0,25.0,18.0,USD,10.0,25.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1080,IT,Full Stack Developer,MID,MY-KUL,14.0,28.0,21.0,USD,14.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1081,IT,Full Stack Developer,MID,EG-CAI,8.0,18.0,13.0,USD,8.0,18.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1082,IT,Full Stack Developer,MID,US-PHX,40.0,60.0,50.0,USD,40.0,60.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-IT-1083,IT,Mobile Developer,MID,BR-SAO,16.0,38.0,27.0,USD,16.0,38.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1084,IT,Mobile Developer,MID,AR-BUE,14.0,32.0,23.0,USD,14.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1085,IT,Mobile Developer,MID,VN-SGN,12.0,26.0,19.0,USD,12.0,26.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1086,IT,Mobile Developer,MID,MY-KUL,15.0,30.0,23.0,USD,15.0,30.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1087,IT,Mobile Developer,MID,EG-CAI,9.0,20.0,15.0,USD,9.0,20.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1088,IT,Mobile Developer,MID,US-PHX,52.0,72.0,62.0,USD,52.0,72.0,Per_Hour,T&M,2025-01-01,web,HIGH,2025-01-03
RATE-IT-1089,IT,QA Engineer,MID,BR-SAO,12.0,28.0,20.0,USD,12.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1090,IT,QA Engineer,MID,AR-BUE,11.0,25.0,18.0,USD,11.0,25.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1091,IT,QA Engineer,MID,VN-SGN,9.0,22.0,16.0,USD,9.0,22.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1092,IT,QA Engineer,MID,MY-KUL,12.0,26.0,19.0,USD,12.0,26.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1093,IT,QA Engineer,MID,EG-CAI,7.0,18.0,13.0,USD,7.0,18.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1094,IT,QA Engineer,MID,US-PHX,29.0,40.0,35.0,USD,29.0,40.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-IT-1095,IT,SDET,MID,BR-SAO,18.0,42.0,30.0,USD,18.0,42.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1096,IT,SDET,MID,AR-BUE,16.0,38.0,27.0,USD,16.0,38.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1097,IT,SDET,MID,VN-SGN,14.0,32.0,23.0,USD,14.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1098,IT,SDET,MID,MY-KUL,17.0,35.0,26.0,USD,17.0,35.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-IT-1099,IT,SDET,MID,EG-CAI,11.0,26.0,19.0,USD,11.0,26.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-IT-1100,IT,SDET,MID,US-PHX,35.0,48.0,42.0,USD,35.0,48.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-CO-1101,CO,Technical Support,1.0,BR-SAO,8.0,18.0,13.0,USD,8.0,18.0,Per_Hour,T&M,2025-01-01,file+web,HIGH,2025-01-03
RATE-CO-1102,CO,Technical Support,1.0,AR-BUE,7.0,16.0,12.0,USD,7.0,16.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1103,CO,Technical Support,1.0,VN-SGN,4.0,10.0,7.0,USD,4.0,10.0,Per_Hour,T&M,2025-01-01,file+web,HIGH,2025-01-03
RATE-CO-1104,CO,Technical Support,1.0,MY-KUL,6.0,14.0,10.0,USD,6.0,14.0,Per_Hour,T&M,2025-01-01,file+web,HIGH,2025-01-03
RATE-CO-1105,CO,Technical Support,1.0,EG-CAI,3.0,8.0,6.0,USD,3.0,8.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1106,CO,Technical Support,1.0,US-PHX,18.0,28.0,23.0,USD,18.0,28.0,Per_Hour,T&M,2025-01-01,web,HIGH,2025-01-03
RATE-CO-1107,CO,Technical Support,2.0,BR-SAO,14.0,28.0,21.0,USD,14.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1108,CO,Technical Support,2.0,AR-BUE,12.0,26.0,19.0,USD,12.0,26.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1109,CO,Technical Support,2.0,VN-SGN,8.0,18.0,13.0,USD,8.0,18.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1110,CO,Technical Support,2.0,MY-KUL,10.0,22.0,16.0,USD,10.0,22.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1111,CO,Technical Support,2.0,EG-CAI,5.0,14.0,10.0,USD,5.0,14.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1112,CO,Technical Support,2.0,US-PHX,22.0,36.0,29.0,USD,22.0,36.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-CO-1113,CO,Technical Support,3.0,BR-SAO,28.0,55.0,42.0,USD,28.0,55.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1114,CO,Technical Support,3.0,AR-BUE,24.0,50.0,37.0,USD,24.0,50.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1115,CO,Technical Support,3.0,VN-SGN,18.0,40.0,29.0,USD,18.0,40.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1116,CO,Technical Support,3.0,MY-KUL,20.0,45.0,33.0,USD,20.0,45.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1117,CO,Technical Support,3.0,EG-CAI,12.0,28.0,20.0,USD,12.0,28.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1118,CO,Technical Support,3.0,US-PHX,45.0,85.0,65.0,USD,45.0,85.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-CO-1119,CO,Customer Success Manager,MID,BR-SAO,18.0,36.0,27.0,USD,18.0,36.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1120,CO,Customer Success Manager,MID,AR-BUE,16.0,32.0,24.0,USD,16.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1121,CO,Customer Success Manager,MID,VN-SGN,10.0,24.0,17.0,USD,10.0,24.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1122,CO,Customer Success Manager,MID,MY-KUL,12.0,28.0,20.0,USD,12.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1123,CO,Customer Success Manager,MID,EG-CAI,7.0,18.0,13.0,USD,7.0,18.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1124,CO,Customer Success Manager,MID,US-PHX,26.0,41.0,34.0,USD,26.0,41.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-CO-1125,CO,Implementation Specialist,MID,BR-SAO,16.0,32.0,24.0,USD,16.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1126,CO,Implementation Specialist,MID,AR-BUE,14.0,28.0,21.0,USD,14.0,28.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1127,CO,Implementation Specialist,MID,VN-SGN,10.0,22.0,16.0,USD,10.0,22.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1128,CO,Implementation Specialist,MID,MY-KUL,12.0,26.0,19.0,USD,12.0,26.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1129,CO,Implementation Specialist,MID,EG-CAI,7.0,16.0,12.0,USD,7.0,16.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1130,CO,Implementation Specialist,MID,US-PHX,24.0,38.0,31.0,USD,24.0,38.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
RATE-CO-1131,CO,Account Manager,MID,BR-SAO,18.0,38.0,28.0,USD,18.0,38.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1132,CO,Account Manager,MID,AR-BUE,16.0,34.0,25.0,USD,16.0,34.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1133,CO,Account Manager,MID,VN-SGN,12.0,26.0,19.0,USD,12.0,26.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1134,CO,Account Manager,MID,MY-KUL,14.0,32.0,23.0,USD,14.0,32.0,Per_Hour,T&M,2025-01-01,file+web,MEDIUM,2025-01-03
RATE-CO-1135,CO,Account Manager,MID,EG-CAI,8.0,20.0,14.0,USD,8.0,20.0,Per_Hour,T&M,2025-01-01,file+web,LOW,2025-01-03
RATE-CO-1136,CO,Account Manager,MID,US-PHX,24.0,48.0,36.0,USD,24.0,48.0,Per_Hour,T&M,2025-01-01,web,MEDIUM,2025-01-03
