Service_Type_ID,SubCategory_Code,Service_Type_Name,Description,Delivery_Channel,Primary_Pricing_Model,Benchmark_Unit,Frontline_Agent_Type,Tier_Structure,Default_AHT_Minutes,SLA_Timeliness_Type,SLA_Timeliness_Default,SLA_Quality_Type,SLA_Quality_Default,Required_Modifiers,Optional_Modifiers,Typical_Vendors,Confidence
ST-FR-009-04-01,CAT-FR-009-04,Furniture Procurement Services,"Specification, procurement, installation",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-010-01-01,CAT-FR-010-01,Utility Procurement Services,"Energy procurement, rate analysis, hedging",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-010-02-01,CAT-FR-010-02,Energy Consulting Services,"Energy audits, efficiency programs",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-010-03-01,CAT-FR-010-03,Building Automation Services,"BAS/BMS management, optimization",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-010-04-01,CAT-FR-010-04,Sustainability Programs Services,"LEED, ENERGY STAR, carbon reduction",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-011-01-01,CAT-FR-011-01,Landscaping Services,"Lawn care, planting, irrigation",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-011-02-01,CAT-FR-011-02,Snow & Ice Removal Services,"Snow plowing, de-icing, sidewalk clearing",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-011-03-01,CAT-FR-011-03,Pest Control Services,Preventive and reactive pest management,Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-012-01-01,CAT-FR-012-01,Parking Operations Services,"Parking management, enforcement, revenue",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-012-02-01,CAT-FR-012-02,Shuttle Services,"Employee shuttles, campus transportation",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-FR-012-03-01,CAT-FR-012-03,Fleet Management,"Vehicle leasing, maintenance, fuel",Async,Fixed_Monthly,Month,Facilities_Coordinator,None,15,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM
ST-HR-002-02-01,CAT-HR-002-02,General Management Consulting Services,"Operational consulting, process improvement, implementation support",N/A,T&M,Hour,Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"ADP,Benefitfocus,Businessolver,Mercer,Willis Towers Watson",HIGH
ST-HR-010-01-01,CAT-HR-010-01,Miscellaneous Payments Services,Payments requiring investigation and reclassification,N/A,T&M,Hour,HR_Operations_Agent,None,,Processing, processing,Accuracy,95% accuracy,,,"ADP,Benefitfocus,Businessolver,Mercer,Willis Towers Watson",HIGH
ST-IT-004-03-01,CAT-IT-004-03,SaaS Management,Enterprise SaaS application management,Async,Blended,Hour,Security_Analyst,L1-L3,,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-005-04-01,CAT-IT-005-04,Penetration Testing Services,"External/internal pen tests, red team exercises",Async,T&M,Hour,Data_Engineer,L1-L3,,Processing,4h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-005-05-01,CAT-IT-005-05,Security Consulting Services,"GRC, security architecture, incident response",Async,T&M,Hour,Data_Engineer,L1-L3,,Processing,4h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-006-01-01,CAT-IT-006-01,Data Engineering Services,"ETL, data pipelines, data lake management",Async,Blended,Hour,Network_Engineer,L1-L3,,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-006-02-01,CAT-IT-006-02,Business Intelligence Services,"Reporting, dashboards, analytics platforms",Async,Blended,Hour,Network_Engineer,L1-L3,,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-006-03-01,CAT-IT-006-03,Data Science / ML Services,"Predictive analytics, ML model development",Async,Blended,Hour,Network_Engineer,L1-L3,,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-006-04-01,CAT-IT-006-04,Data Governance Services,"Data quality, metadata, data catalog",Async,Blended,Hour,Network_Engineer,L1-L3,,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-007-01-01,CAT-IT-007-01,IT Strategy Services,"CIO advisory, digital strategy, IT roadmap",Async,Blended,Month,Cloud_Engineer,L1-L3,,Processing,1h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-007-02-01,CAT-IT-007-02,Enterprise Architecture Services,"Architecture review, standards, technology selection",Async,Blended,Month,Cloud_Engineer,L1-L3,,Processing,1h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-007-03-01,CAT-IT-007-03,Program/Project Management,"PMO services, project delivery",Async,Blended,Month,Cloud_Engineer,L1-L3,,Processing,1h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-008-01-01,CAT-IT-008-01,Voice Services,"Traditional telephony, PBX, PSTN",N/A,T&M,Hour,IT_Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-008-02-01,CAT-IT-008-02,Data Connectivity Services,"Enterprise data connectivity including MPLS, SD-WAN, and internet access services",N/A,T&M,Hour,IT_Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-008-03-01,CAT-IT-008-03,Unified Communications Services,"Video conferencing, team collaboration",N/A,T&M,Hour,IT_Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-IT-008-04-01,CAT-IT-008-04,Contact Center Technology Services,"ACD, IVR, omnichannel platform",N/A,T&M,Hour,IT_Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH
ST-ME-001-03-01,CAT-ME-001-03,Audio Production Services,"Audio post-production including score composition, sound design, and final mix",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-001-04-01,CAT-ME-001-04,Production Services,"Production services including crew staffing, equipment rental, and facilities",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-002-03-01,CAT-ME-002-03,Network Operations Center Services,"Network Operations Center providing 24/7 broadcast monitoring, quality control, and incident response",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-002-04-01,CAT-ME-002-04,Contribution/Distribution Services,"Live broadcast feeds, satellite uplinks, and occasional use transmission",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-003-03-01,CAT-ME-003-03,Streaming Platform Services,Over-the-top (OTT) streaming platform operation and management services,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-003-04-01,CAT-ME-003-04,Player/App Development Services,Video player and streaming application development services,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-004-03-01,CAT-ME-004-03,Royalty Administration Services,"Royalty administration including calculation, payment processing, and reporting",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-004-04-01,CAT-ME-004-04,Rights Management Services,"Rights tracking, avails management",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-005-03-01,CAT-ME-005-03,Subtitling Services,"Subtitle creation, timing/spotting, and closed captioning services",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-005-04-01,CAT-ME-005-04,QC & Compliance Services,"Localization quality control, content ratings, and regulatory compliance review",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-006-02-01,CAT-ME-006-02,Digitization Services,Legacy media digitization including tape-to-file conversion and format migration,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-006-03-01,CAT-ME-006-03,Archive Storage Services,"Long-term digital media storage, archival preservation, and retrieval services",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-006-04-01,CAT-ME-006-04,Content Restoration Services,"Film and video restoration, remastering, and archival preservation",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-007-02-01,CAT-ME-007-02,Digital Analytics Services,Web and mobile application analytics for audience measurement and engagement tracking,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-007-03-01,CAT-ME-007-03,Attribution & Effectiveness Services,Advertising attribution and marketing effectiveness measurement services,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-007-04-01,CAT-ME-007-04,Audience Research Services,"Custom audience research including surveys, focus groups, and consumer insights",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-008-02-01,CAT-ME-008-02,AI-Assisted Moderation Services,AI-assisted automated content detection and moderation technology,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-008-03-01,CAT-ME-008-03,Trust & Safety Operations Services,"Trust & Safety strategy development, policy creation, and incident response",Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-ME-008-04-01,CAT-ME-008-04,Appeals & Escalation Services,User appeals processing for content moderation decisions and account actions,Async,PPU,Transaction,Content_Operations_Agent,None,3,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW
ST-MO-001-03-01,CAT-MO-001-03,Consumer Products Co-Manufacturing Services,"Contract manufacturing for food, beverage, and personal care products",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-001-04-01,CAT-MO-001-04,Precision Machining Services,Precision machining services including CNC manufacturing and specialty metals fabrication,N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-002-03-01,CAT-MO-002-03,Testing Laboratories Services,"Material testing, product testing",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-002-04-01,CAT-MO-002-04,Certification Services,"Product certification services including UL, CE marking, and FDA approval support",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-003-03-01,CAT-MO-003-03,Manufacturing IT Support Services,"Manufacturing Execution Systems (MES), SCADA, and plant floor IT infrastructure",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-003-04-01,CAT-MO-003-04,Production Planning Support Services,"Material Requirements Planning (MRP), production scheduling, and S&OP support",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-004-03-01,CAT-MO-004-03,Reliability Engineering Services,"RCM, condition monitoring, predictive",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-004-04-01,CAT-MO-004-04,MRO Procurement Services,Spare parts inventory management and consumables procurement for manufacturing,N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-005-02-01,CAT-MO-005-02,Equipment Calibration Services,Measurement instrument calibration,N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-005-03-01,CAT-MO-005-03,Equipment Installation Services,"Rigging, installation, commissioning",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-005-04-01,CAT-MO-005-04,Automation Integration Services,"Robot programming, cell integration",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-006-03-01,CAT-MO-006-03,Industrial Hygiene Services,"Exposure assessment, monitoring",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-006-04-01,CAT-MO-006-04,Environmental Monitoring Services,"Air, water, waste sampling/analysis",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-007-03-01,CAT-MO-007-03,OSHA Compliance Services,Safety program development including OSHA VPP (Voluntary Protection Programs),N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-007-04-01,CAT-MO-007-04,Industry-Specific Compliance Services,"AS9100, IATF 16949, other standards",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-008-02-01,CAT-MO-008-02,Lean/Six Sigma Consulting Services,"Continuous improvement including Kaizen events, waste reduction, and DMAIC methodology",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-008-03-01,CAT-MO-008-03,Automation Engineering Services,"Robot implementation, automation projects",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-MO-008-04-01,CAT-MO-008-04,Capacity Planning Services,"Production capacity planning, bottleneck analysis, and throughput optimization",N/A,Fixed_Monthly,Month,Manufacturing_Technician,L1-L2,,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM
ST-PS-001-04-01,CAT-PS-001-04,Portfolio Strategy Services,"M&A target identification, divestiture strategy",N/A,T&M,Hour,Management_Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-002-04-01,CAT-PS-002-04,Change Management,"Stakeholder engagement, communications, adoption",N/A,T&M,Hour,Attorney,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-003-03-01,CAT-PS-003-03,Regulatory Defense Services,"Government investigations, enforcement actions",N/A,Fixed_Monthly,Month,Marketing_Specialist,None,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-003-04-01,CAT-PS-003-04,Intellectual Property Litigation Services,"Patent, trademark, trade secret disputes",N/A,Fixed_Monthly,Month,Marketing_Specialist,None,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-004-03-01,CAT-PS-004-03,Real Estate Transactions Services,"Acquisitions, dispositions, financing, leasing",N/A,Fixed_Monthly,Month,Research_Analyst,L1-L3,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-004-04-01,CAT-PS-004-04,Commercial Contracts Services,"Licensing, supply agreements, partnerships",N/A,Fixed_Monthly,Month,Research_Analyst,L1-L3,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-005-03-01,CAT-PS-005-03,Internal Investigations Services,"Whistleblower, fraud, harassment investigations",N/A,T&M,Hour,Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-005-04-01,CAT-PS-005-04,Immigration Services,"Work visas, green cards, compliance (I-9, E-Verify)",N/A,T&M,Hour,Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-006-03-01,CAT-PS-006-03,Valuation Services,"Business valuation, intangible assets, purchase price allocation",N/A,T&M,Hour,Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-006-04-01,CAT-PS-006-04,Dispute & Litigation Support Services,"Damages analysis, expert testimony, forensic accounting",N/A,T&M,Hour,Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
ST-PS-007-03-01,CAT-PS-007-03,Digital Marketing Services,"SEO, SEM, programmatic, email marketing",N/A,T&M,Hour,Consultant,L1-L4,,Processing,24h processing,Accuracy,95% accuracy,,,"McKinsey,BCG,Bain,Deloitte,Accenture",MEDIUM
