Service_Type_ID,Category_Code,Parent_Category_Code,Service_Type_Name,Description,Delivery_Channel,Primary_Pricing_Model,Benchmark_Unit,Frontline_Agent_Type,Managed_Service_Load,Tier_Structure,Default_AHT_Minutes,SLA_Timeliness_Type,SLA_Timeliness_Default,SLA_Quality_Type,SLA_Quality_Default,Required_Modifiers,Optional_Modifiers,Typical_Vendors,Confidence,AHT_Data_Tier,AHT_Source,Complexity_Tier,Resource_Unit_Name,Typical_Volume_Low,Typical_Volume_High,Confidence_Score
ST-FR-005-04-01,CAT-FR-005-04,CAT-FR-005,Window Cleaning Services,Interior/exterior window washing,Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-006-02-01,CAT-FR-006-02,CAT-FR-006,Access Control Systems Services,"Badge systems, visitor management",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-006-03-01,CAT-FR-006-03,CAT-FR-006,Surveillance & Monitoring Services,"CCTV, remote monitoring, alarm response",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-006-04-01,CAT-FR-006-04,CAT-FR-006,Executive Protection Services,Executive protection services including VIP security and travel security,Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-007-03-01,CAT-FR-007-03,CAT-FR-007,Catering Services,"Meeting catering, event food service",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-007-04-01,CAT-FR-007-04,CAT-FR-007,Coffee & Beverage Services,"Coffee service, beverage programs",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-008-02-01,CAT-FR-008-02,CAT-FR-008,Reception Services,"Front desk, visitor management",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-008-03-01,CAT-FR-008-03,CAT-FR-008,Conference Services,"Room scheduling, A/V support, catering coordination",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-008-04-01,CAT-FR-008-04,CAT-FR-008,Reprographics Services,"Print services, copy center, and document production support",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-009-01-01,CAT-FR-009-01,CAT-FR-009,Workplace Strategy Services,"Workplace program development, utilization analysis",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-009-02-01,CAT-FR-009-02,CAT-FR-009,Space Planning Services,"Test fits, stacking plans, layout optimization",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-009-03-01,CAT-FR-009-03,CAT-FR-009,Move Management,Relocation planning and execution,Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-009-04-01,CAT-FR-009-04,CAT-FR-009,Furniture Procurement Services,"Specification, procurement, installation",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-010-01-01,CAT-FR-010-01,CAT-FR-010,Utility Procurement Services,"Energy procurement, rate analysis, hedging",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-010-02-01,CAT-FR-010-02,CAT-FR-010,Energy Consulting Services,"Energy audits, efficiency programs",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-010-03-01,CAT-FR-010-03,CAT-FR-010,Building Automation Services,"BAS/BMS management, optimization",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-010-04-01,CAT-FR-010-04,CAT-FR-010,Sustainability Programs Services,"LEED, ENERGY STAR, carbon reduction",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-011-01-01,CAT-FR-011-01,CAT-FR-011,Landscaping Services,"Lawn care, planting, irrigation",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-011-02-01,CAT-FR-011-02,CAT-FR-011,Snow & Ice Removal Services,"Snow plowing, de-icing, sidewalk clearing",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-011-03-01,CAT-FR-011-03,CAT-FR-011,Pest Control Services,Preventive and reactive pest management,Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-012-01-01,CAT-FR-012-01,CAT-FR-012,Parking Operations Services,"Parking management, enforcement, revenue",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-012-02-01,CAT-FR-012-02,CAT-FR-012,Shuttle Services,"Employee shuttles, campus transportation",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-FR-012-03-01,CAT-FR-012-03,CAT-FR-012,Fleet Management,"Vehicle leasing, maintenance, fuel",Async,Fixed_Monthly,Month,Facilities_Coordinator,Standard,,15.0,Processing,4h processing,Accuracy,95% accuracy,,,"JLL,CBRE,Cushman & Wakefield,Sodexo,Aramark",MEDIUM,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-HR-002-02-01,CAT-HR-002-02,CAT-HR-002,General Management Consulting Services,"Operational consulting, process improvement, implementation support",,T&M,Hour,Consultant,Standard,L1-L4,10,Processing,24h processing,Accuracy,95% accuracy,,,"ADP,Benefitfocus,Businessolver,Mercer,Willis Towers Watson",HIGH,UNKNOWN,,Standard,,,,
ST-HR-010-01-01,CAT-HR-010-01,CAT-HR-010,Miscellaneous Payments Services,Payments requiring investigation and reclassification,,T&M,Hour,HR_Operations_Agent,Standard,,10,Processing, processing,Accuracy,95% accuracy,,,"ADP,Benefitfocus,Businessolver,Mercer,Willis Towers Watson",HIGH,UNKNOWN,,Standard,,,,
ST-IT-004-03-01,CAT-IT-004-03,CAT-IT-004,SaaS Management,Enterprise SaaS application management,Async,Blended,Hour,Security_Analyst,Standard,L1-L3,10,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-005-04-01,CAT-IT-005-04,CAT-IT-005,Penetration Testing Services,"External/internal pen tests, red team exercises",Async,T&M,Hour,Data_Engineer,Standard,L1-L3,10,Processing,4h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-005-05-01,CAT-IT-005-05,CAT-IT-005,Security Consulting Services,"GRC, security architecture, incident response",Async,T&M,Hour,Data_Engineer,Standard,L1-L3,10,Processing,4h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-006-01-01,CAT-IT-006-01,CAT-IT-006,Data Engineering Services,"ETL, data pipelines, data lake management",Async,Blended,Hour,Network_Engineer,Standard,L1-L3,10,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-006-02-01,CAT-IT-006-02,CAT-IT-006,Business Intelligence Services,"Reporting, dashboards, analytics platforms",Async,Blended,Hour,Network_Engineer,Standard,L1-L3,10,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-006-03-01,CAT-IT-006-03,CAT-IT-006,Data Science / ML Services,"Predictive analytics, ML model development",Async,Blended,Hour,Network_Engineer,Standard,L1-L3,10,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-006-04-01,CAT-IT-006-04,CAT-IT-006,Data Governance Services,"Data quality, metadata, data catalog",Async,Blended,Hour,Network_Engineer,Standard,L1-L3,10,Processing,15m processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-007-01-01,CAT-IT-007-01,CAT-IT-007,IT Strategy Services,"CIO advisory, digital strategy, IT roadmap",Async,Blended,Month,Cloud_Engineer,Standard,L1-L3,10,Processing,1h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-007-02-01,CAT-IT-007-02,CAT-IT-007,Enterprise Architecture Services,"Architecture review, standards, technology selection",Async,Blended,Month,Cloud_Engineer,Standard,L1-L3,10,Processing,1h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-007-03-01,CAT-IT-007-03,CAT-IT-007,Program/Project Management,"PMO services, project delivery",Async,Blended,Month,Cloud_Engineer,Standard,L1-L3,10,Processing,1h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-008-01-01,CAT-IT-008-01,CAT-IT-008,Voice Services,"Traditional telephony, PBX, PSTN",,T&M,Hour,IT_Consultant,Standard,L1-L4,10,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-008-02-01,CAT-IT-008-02,CAT-IT-008,Data Connectivity Services,"Enterprise data connectivity including MPLS, SD-WAN, and internet access services",,T&M,Hour,IT_Consultant,Standard,L1-L4,10,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-008-03-01,CAT-IT-008-03,CAT-IT-008,Unified Communications Services,"Video conferencing, team collaboration",,T&M,Hour,IT_Consultant,Standard,L1-L4,10,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-IT-008-04-01,CAT-IT-008-04,CAT-IT-008,Contact Center Technology Services,"ACD, IVR, omnichannel platform",,T&M,Hour,IT_Consultant,Standard,L1-L4,10,Processing,24h processing,Accuracy,95% accuracy,,,"TCS,Wipro,Infosys,IBM,Accenture",HIGH,UNKNOWN,,Standard,,,,
ST-ME-001-03-01,CAT-ME-001-03,CAT-ME-001,Audio Production Services,"Audio post-production including score composition, sound design, and final mix",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-001-04-01,CAT-ME-001-04,CAT-ME-001,Production Services,"Production services including crew staffing, equipment rental, and facilities",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-03-01,CAT-ME-002-03,CAT-ME-002,Network Operations Center Services,"Network Operations Center providing 24/7 broadcast monitoring, quality control, and incident response",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-04-01,CAT-ME-002-04,CAT-ME-002,Contribution/Distribution Services,"Live broadcast feeds, satellite uplinks, and occasional use transmission",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-03-01,CAT-ME-003-03,CAT-ME-003,Streaming Platform Services,Over-the-top (OTT) streaming platform operation and management services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-04-01,CAT-ME-003-04,CAT-ME-003,Player/App Development Services,Video player and streaming application development services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-004-03-01,CAT-ME-004-03,CAT-ME-004,Royalty Administration Services,"Royalty administration including calculation, payment processing, and reporting",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-004-04-01,CAT-ME-004-04,CAT-ME-004,Rights Management Services,"Rights tracking, avails management",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-03-01,CAT-ME-005-03,CAT-ME-005,Subtitling Services,"Subtitle creation, timing/spotting, and closed captioning services",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-04-01,CAT-ME-005-04,CAT-ME-005,QC & Compliance Services,"Localization quality control, content ratings, and regulatory compliance review",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-02-01,CAT-ME-006-02,CAT-ME-006,Digitization Services,Legacy media digitization including tape-to-file conversion and format migration,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-03-01,CAT-ME-006-03,CAT-ME-006,Archive Storage Services,"Long-term digital media storage, archival preservation, and retrieval services",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-04-01,CAT-ME-006-04,CAT-ME-006,Content Restoration Services,"Film and video restoration, remastering, and archival preservation",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-02-01,CAT-ME-007-02,CAT-ME-007,Digital Analytics Services,Web and mobile application analytics for audience measurement and engagement tracking,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-03-01,CAT-ME-007-03,CAT-ME-007,Attribution & Effectiveness Services,Advertising attribution and marketing effectiveness measurement services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-04-01,CAT-ME-007-04,CAT-ME-007,Audience Research Services,"Custom audience research including surveys, focus groups, and consumer insights",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-02-01,CAT-ME-008-02,CAT-ME-008,AI-Assisted Moderation Services,AI-assisted automated content detection and moderation technology,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-03-01,CAT-ME-008-03,CAT-ME-008,Trust & Safety Operations Services,"Trust & Safety strategy development, policy creation, and incident response",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-04-01,CAT-ME-008-04,CAT-ME-008,Appeals & Escalation Services,User appeals processing for content moderation decisions and account actions,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,1h processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-MO-001-03-01,CAT-MO-001-03,CAT-MO-001,Consumer Products Co-Manufacturing Services,"Contract manufacturing for food, beverage, and personal care products",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-001-04-01,CAT-MO-001-04,CAT-MO-001,Precision Machining Services,Precision machining services including CNC manufacturing and specialty metals fabrication,,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-002-03-01,CAT-MO-002-03,CAT-MO-002,Testing Laboratories Services,"Material testing, product testing",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-002-04-01,CAT-MO-002-04,CAT-MO-002,Certification Services,"Product certification services including UL, CE marking, and FDA approval support",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-003-03-01,CAT-MO-003-03,CAT-MO-003,Manufacturing IT Support Services,"Manufacturing Execution Systems (MES), SCADA, and plant floor IT infrastructure",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-003-04-01,CAT-MO-003-04,CAT-MO-003,Production Planning Support Services,"Material Requirements Planning (MRP), production scheduling, and S&OP support",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-004-03-01,CAT-MO-004-03,CAT-MO-004,Reliability Engineering Services,"RCM, condition monitoring, predictive",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-004-04-01,CAT-MO-004-04,CAT-MO-004,MRO Procurement Services,Spare parts inventory management and consumables procurement for manufacturing,,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-005-02-01,CAT-MO-005-02,CAT-MO-005,Equipment Calibration Services,Measurement instrument calibration,,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-005-03-01,CAT-MO-005-03,CAT-MO-005,Equipment Installation Services,"Rigging, installation, commissioning",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
ST-MO-005-04-01,CAT-MO-005-04,CAT-MO-005,Automation Integration Services,"Robot programming, cell integration",,Fixed_Monthly,Month,Manufacturing_Technician,Standard,L1-L2,10,Processing,30m processing,Accuracy,95% accuracy,,,"Flex,Jabil,Celestica,Sanmina,Benchmark",MEDIUM,UNKNOWN,,Standard,,,,
