Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-03986,ST-CO-004-01-01,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Onboarding programs,,,
SVM-03987,ST-CO-004-01-01,VND-0074,Sutherland,Transformation track,Industry case studies,2,BPO,,HIGH,2025-01,Analyst,Customer success DNA,,,
SVM-03988,ST-CO-004-01-02,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Onboarding excellence,,,
SVM-03989,ST-CO-004-01-02,VND-0038,Foundever,Gold BPO Partnership,European CC Awards 2025,1,BPO,,HIGH,2025-01,Analyst,New customer activation,,,
SVM-03990,ST-CO-004-01-02,VND-0043,TaskUs,Fastest-growing BPO,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Digital onboarding,,,
SVM-03991,ST-CO-004-01-02,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Onboarding programs,,,
SVM-03992,ST-CO-004-01-02,VND-0074,Sutherland,Transformation track,Industry case studies,2,BPO,,HIGH,2025-01,Analyst,Customer success DNA,,,
SVM-03993,ST-CO-004-02-01,VND-0037,Concentrix,CSR platform,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Customer Success & Renewals,,,
SVM-03994,ST-CO-004-02-01,VND-0074,Sutherland,Transformation track,Industry case studies,1,BPO,,HIGH,2025-01,Analyst,$2.3M churn reduction,,,
SVM-03995,ST-CO-004-02-01,VND-0039,TTEC,Analytics framework,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Churn prevention best practices,,,
SVM-03996,ST-CO-004-02-01,VND-0038,Foundever,Omnichannel retention,ISG Provider Lens,2,BPO,,HIGH,2025-01,Analyst,Proactive retention,,,
SVM-03997,ST-CO-004-02-01,VND-0041,Genpact,Emerging capability,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Analytics-driven retention,,,
SVM-03998,ST-CO-004-02-02,VND-0037,Concentrix,CSR platform,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Customer Success & Renewals,,,
SVM-03999,ST-CO-004-02-02,VND-0074,Sutherland,Transformation track,Industry case studies,1,BPO,,HIGH,2025-01,Analyst,$2.3M churn reduction,,,
SVM-04000,ST-CO-004-02-02,VND-0039,TTEC,Analytics framework,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Churn prevention best practices,,,
SVM-04001,ST-CO-004-02-02,VND-0038,Foundever,Omnichannel retention,ISG Provider Lens,2,BPO,,HIGH,2025-01,Analyst,Proactive retention,,,
SVM-04002,ST-CO-004-02-02,VND-0041,Genpact,Emerging capability,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Analytics-driven retention,,,
SVM-04003,ST-CO-004-02-03,VND-0037,Concentrix,CSR platform,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Customer Success & Renewals,,,
SVM-04004,ST-CO-004-02-03,VND-0074,Sutherland,Transformation track,Industry case studies,1,BPO,,HIGH,2025-01,Analyst,$2.3M churn reduction,,,
SVM-04005,ST-CO-004-02-03,VND-0039,TTEC,Analytics framework,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Churn prevention best practices,,,
SVM-04006,ST-CO-004-02-03,VND-0038,Foundever,Omnichannel retention,ISG Provider Lens,2,BPO,,HIGH,2025-01,Analyst,Proactive retention,,,
SVM-04007,ST-CO-004-02-03,VND-0041,Genpact,Emerging capability,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Analytics-driven retention,,,
SVM-04008,ST-CO-004-03-01,VND-0037,Concentrix,CSR platform,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Customer Success & Renewals,,,
SVM-04009,ST-CO-004-03-01,VND-0074,Sutherland,Transformation track,Industry case studies,1,BPO,,HIGH,2025-01,Analyst,$2.3M churn reduction,,,
SVM-04010,ST-CO-004-03-01,VND-0039,TTEC,Analytics framework,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Churn prevention best practices,,,
SVM-04011,ST-CO-004-03-01,VND-0038,Foundever,Omnichannel retention,ISG Provider Lens,2,BPO,,HIGH,2025-01,Analyst,Proactive retention,,,
SVM-04012,ST-CO-004-03-01,VND-0041,Genpact,Emerging capability,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Analytics-driven retention,,,
SVM-04013,ST-CO-004-04-01,VND-0036,Teleperformance,RaaS platform,Everest Sales 2025,1,BPO,,HIGH,2025-01,Analyst,"Revenue-as-a-Service, 265+ langs",,,
SVM-04014,ST-CO-004-04-01,VND-0037,Concentrix,Tech sales expertise,Everest Group,1,BPO,,HIGH,2025-01,Analyst,Technology sector specialization,,,
SVM-04015,ST-CO-004-04-01,VND-0038,Foundever,Outbound + renewal,European CC Awards,2,BPO,,HIGH,2025-01,Analyst,Outbound sales hybrid,,,
SVM-04016,ST-CO-004-04-01,VND-0074,Sutherland,Analytics-driven,Industry data,2,BPO,,HIGH,2025-01,Analyst,Customer success transformation,,,
SVM-04017,ST-CO-004-04-01,VND-0042,WNS,Sales ops,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Sales operations support,,,
SVM-04018,ST-CO-005-01-01,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04019,ST-CO-005-01-01,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04020,ST-CO-005-01-01,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04021,ST-CO-005-01-01,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04022,ST-CO-005-01-01,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04023,ST-CO-005-01-02,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04024,ST-CO-005-01-02,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04025,ST-CO-005-01-02,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04026,ST-CO-005-01-02,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04027,ST-CO-005-01-02,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04028,ST-CO-005-01-03,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04029,ST-CO-005-01-03,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04030,ST-CO-005-01-03,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04031,ST-CO-005-01-03,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04032,ST-CO-005-01-03,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04033,ST-CO-005-02-01,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04034,ST-CO-005-02-01,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04035,ST-CO-005-02-01,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04036,ST-CO-005-02-01,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04037,ST-CO-005-02-01,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04038,ST-CO-005-02-02,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04039,ST-CO-005-02-02,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04040,ST-CO-005-02-02,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04041,ST-CO-005-02-02,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04042,ST-CO-005-02-02,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04043,ST-CO-005-03-01,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04044,ST-CO-005-03-01,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04045,ST-CO-005-03-01,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04046,ST-CO-005-03-01,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04047,ST-CO-005-03-01,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04048,ST-CO-005-04-01,VND-0036,Teleperformance,Frost & Sullivan Leader,Frost & Sullivan 2023,1,BPO,,HIGH,2025-01,Analyst,"AllianceOne, propensity-to-pay",,,
SVM-04049,ST-CO-005-04-01,VND-0037,Concentrix,BPS Top 50 #4,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"Comprehensive ARM, 75% resolution",,,
SVM-04050,ST-CO-005-04-01,VND-0006,Conduent,>$800M revenue,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"14M+ loans, skip tracing",,,
SVM-04051,ST-CO-005-04-01,VND-0038,Foundever,BPS Top 50 #6,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"70% cost reduction, AI compliance",,,
SVM-04052,ST-CO-005-04-01,VND-0074,Sutherland,6K+ collectors,Industry data,2,BPO,,HIGH,2025-01,Analyst,$4B annual collections,,,
SVM-04053,ST-CO-006-01-01,VND-0037,Concentrix,BPS Top 50 #4,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"AI Collections Agent, 29% increase",,,
SVM-04054,ST-CO-006-01-01,VND-0038,Foundever,BPS Top 50 #6,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"2K+ collectors, 26% cure rate",,,
SVM-04055,ST-CO-006-01-01,VND-0041,Genpact,ISG Leader,ISG Provider Lens,2,IT Services,,HIGH,2025-01,Analyst,"Cora ARFlow, propensity-to-pay",,,
SVM-04056,ST-CO-006-01-01,VND-0003,TCS,BPS Top 50 #7,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Digital Debt Collection,,,
SVM-04057,ST-CO-006-01-01,VND-0001,Accenture,BPS Top 50 #2,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Touchless customer-to-cash,,,
SVM-04058,ST-CO-006-02-01,VND-0036,Teleperformance,Frost & Sullivan Leader,Frost & Sullivan 2023,1,BPO,,HIGH,2025-01,Analyst,"AllianceOne, propensity-to-pay",,,
SVM-04059,ST-CO-006-02-01,VND-0037,Concentrix,BPS Top 50 #4,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"Comprehensive ARM, 75% resolution",,,
SVM-04060,ST-CO-006-02-01,VND-0006,Conduent,>$800M revenue,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"14M+ loans, skip tracing",,,
SVM-04061,ST-CO-006-02-01,VND-0038,Foundever,BPS Top 50 #6,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"70% cost reduction, AI compliance",,,
SVM-04062,ST-CO-006-02-01,VND-0074,Sutherland,6K+ collectors,Industry data,2,BPO,,HIGH,2025-01,Analyst,$4B annual collections,,,
SVM-04063,ST-CO-006-02-02,VND-0006,Conduent,>$800M revenue,Everest Group,1,BPO,,HIGH,2025-01,Analyst,Skip tracing capabilities,,,
SVM-04064,ST-CO-006-02-02,VND-0036,Teleperformance,Frost & Sullivan Leader,Frost & Sullivan 2023,1,BPO,,HIGH,2025-01,Analyst,Analytics-driven skip tracing,,,
SVM-04065,ST-CO-006-02-02,VND-0037,Concentrix,BPS Top 50 #4,Everest Group,2,BPO,,HIGH,2025-01,Analyst,ARM ecosystem,,,
SVM-04066,ST-CO-006-02-02,VND-0038,Foundever,BPS Top 50 #6,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Analytics skip tracing,,,
SVM-04067,ST-CO-006-02-02,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Predictive analytics,,,
SVM-04068,ST-CO-006-03-01,VND-0036,Teleperformance,Frost & Sullivan Leader,Frost & Sullivan 2023,1,BPO,,HIGH,2025-01,Analyst,"AllianceOne, propensity-to-pay",,,
SVM-04069,ST-CO-006-03-01,VND-0037,Concentrix,BPS Top 50 #4,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"Comprehensive ARM, 75% resolution",,,
SVM-04070,ST-CO-006-03-01,VND-0006,Conduent,>$800M revenue,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"14M+ loans, skip tracing",,,
SVM-04071,ST-CO-006-03-01,VND-0038,Foundever,BPS Top 50 #6,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"70% cost reduction, AI compliance",,,
SVM-04072,ST-CO-006-03-01,VND-0074,Sutherland,6K+ collectors,Industry data,2,BPO,,HIGH,2025-01,Analyst,$4B annual collections,,,
SVM-04073,ST-CO-006-04-01,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,Claims adjudication expertise,,,
SVM-04074,ST-CO-006-04-01,VND-0009,Cognizant,Healthcare RCM,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,"Healthcare claims, 25% increase",,,
SVM-04075,ST-CO-006-04-01,VND-0041,Genpact,F&A automation,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,Claims automation,,,
SVM-04076,ST-CO-006-04-01,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,Claims processing,,,
SVM-04077,ST-CO-006-04-01,VND-0003,TCS,BPS Top 50 #7,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Digital claims solution,,,
SVM-04078,ST-CO-007-01-01,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,"Digital-native, 19% upselling via chat",,,
SVM-04079,ST-CO-007-01-01,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,AI-powered chat automation,,,
SVM-04080,ST-CO-007-01-01,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital division,,,
SVM-04081,ST-CO-007-01-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04082,ST-CO-007-01-01,VND-0038,Foundever,ISG Intelligent CX,ISG Provider Lens 2024,2,BPO,,HIGH,2025-01,Analyst,Omnichannel digital,,,
SVM-04083,ST-CO-007-01-02,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,"Digital-native, 19% upselling via chat",,,
SVM-04084,ST-CO-007-01-02,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,AI-powered chat automation,,,
SVM-04085,ST-CO-007-01-02,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital division,,,
SVM-04086,ST-CO-007-01-02,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04087,ST-CO-007-01-02,VND-0038,Foundever,ISG Intelligent CX,ISG Provider Lens 2024,2,BPO,,HIGH,2025-01,Analyst,Omnichannel digital,,,
SVM-04088,ST-CO-007-01-03,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,"Digital-native, 19% upselling via chat",,,
SVM-04089,ST-CO-007-01-03,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,AI-powered chat automation,,,
SVM-04090,ST-CO-007-01-03,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital division,,,
SVM-04091,ST-CO-007-01-03,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04092,ST-CO-007-01-03,VND-0038,Foundever,ISG Intelligent CX,ISG Provider Lens 2024,2,BPO,,HIGH,2025-01,Analyst,Omnichannel digital,,,
SVM-04093,ST-CO-007-01-04,VND-0009,Cognizant,Horizon 2,HFS Horizons 2024,1,IT Services,,HIGH,2025-01,Analyst,"CCAIP platform, 80% automation",,,
SVM-04094,ST-CO-007-01-04,VND-0041,Genpact,BPS Top 50 #6,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,Cora ContactUS.ai,,,
SVM-04095,ST-CO-007-01-04,VND-0003,TCS,BPS Top 50 #7,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Advanced NLP/chatbot,,,
SVM-04096,ST-CO-007-01-04,VND-0074,Sutherland,BPS Top 50 #19,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Google Cloud, Gemini/Vertex",,,
SVM-04097,ST-CO-007-01-04,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital AI systems,,,
SVM-04098,ST-CO-007-02-01,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,Async workflow expertise,,,
SVM-04099,ST-CO-007-02-01,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Scale + automation,,,
SVM-04100,ST-CO-007-02-01,VND-0001,Accenture,BPS Top 50 #2,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,AWS-powered CCE,,,
SVM-04101,ST-CO-007-02-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Back-office heritage,,,
SVM-04102,ST-CO-007-02-01,VND-0041,Genpact,BPS Top 50 #6,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,F&A async workflow,,,
SVM-04103,ST-CO-007-03-01,VND-0009,Cognizant,Leader,Everest PEAK Matrix,1,IT Services,,HIGH,2025-01,Analyst,Knowledge management platform,,,
SVM-04104,ST-CO-007-03-01,VND-0041,Genpact,BPS Top 50 #6,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,Knowledge automation,,,
SVM-04105,ST-CO-007-03-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04106,ST-CO-007-03-01,VND-0003,TCS,BPS Top 50 #7,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Multi-KB AI search,,,
SVM-04107,ST-CO-007-03-01,VND-0001,Accenture,BPS Top 50 #2,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Enterprise knowledge,,,
SVM-04108,ST-CO-008-01-01,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04109,ST-CO-008-01-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04110,ST-CO-008-01-01,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04111,ST-CO-008-01-01,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04112,ST-CO-008-01-01,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
SVM-04113,ST-CO-008-01-02,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04114,ST-CO-008-01-02,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04115,ST-CO-008-01-02,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04116,ST-CO-008-01-02,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04117,ST-CO-008-01-02,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
SVM-04118,ST-CO-008-01-03,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04119,ST-CO-008-01-03,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04120,ST-CO-008-01-03,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04121,ST-CO-008-01-03,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04122,ST-CO-008-01-03,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
SVM-04123,ST-CO-008-02-01,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04124,ST-CO-008-02-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04125,ST-CO-008-02-01,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04126,ST-CO-008-02-01,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04127,ST-CO-008-02-01,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
SVM-04128,ST-CO-008-03-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,"Analytics, capacity planning",,,
SVM-04129,ST-CO-008-03-01,VND-0041,Genpact,BPS Top 50 #6,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,Predictive analytics,,,
SVM-04130,ST-CO-008-03-01,VND-0009,Cognizant,Leader,Everest PEAK Matrix,2,IT Services,,HIGH,2025-01,Analyst,Capacity optimization,,,
SVM-04131,ST-CO-008-03-01,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,WFM analytics,,,
SVM-04132,ST-CO-008-03-01,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,2,BPO,,HIGH,2025-01,Analyst,Capacity management,,,
